img_name,img_path,scientific_name,iNat ID,observed_on,observation_url,image_url,common_name,taxon_family_name,taxon_genus_name
04399_Trillium ovatum.jpg,images_all/04399_Trillium ovatum.jpg,Trillium ovatum,250522506,2024-11-04,https://www.inaturalist.org/observations/250522506,https://inaturalist-open-data.s3.amazonaws.com/photos/448069546/medium.jpeg,pacific trillium,Melanthiaceae,Trillium
04400_Epipactis helleborine.jpg,images_all/04400_Epipactis helleborine.jpg,Epipactis helleborine,250522532,2024-11-04,https://www.inaturalist.org/observations/250522532,https://inaturalist-open-data.s3.amazonaws.com/photos/448069646/medium.jpeg,broad-leaved helleborine,Orchidaceae,Epipactis
04401_Notholithocarpus densiflorus.jpg,images_all/04401_Notholithocarpus densiflorus.jpg,Notholithocarpus densiflorus,250522554,2024-11-04,https://www.inaturalist.org/observations/250522554,https://inaturalist-open-data.s3.amazonaws.com/photos/448069722/medium.jpeg,tanoak,Fagaceae,Notholithocarpus
,,,250522595,2024-11-04,https://www.inaturalist.org/observations/250522595,https://inaturalist-open-data.s3.amazonaws.com/photos/448069829/medium.jpeg,goldback fern,Pteridaceae,Pentagramma
,,Ageratina adenophora,250522650,2024-11-04,https://www.inaturalist.org/observations/250522650,https://inaturalist-open-data.s3.amazonaws.com/photos/448069941/medium.jpeg,crofton weed,Asteraceae,Ageratina
,,Lunularia cruciata,250522693,2024-11-04,https://www.inaturalist.org/observations/250522693,https://inaturalist-open-data.s3.amazonaws.com/photos/448070099/medium.jpeg,crescent-cup liverwort,Lunulariaceae,Lunularia
04402_Sequoia sempervirens.jpg,images_all/04402_Sequoia sempervirens.jpg,Sequoia sempervirens,250537351,2022-09-30,https://www.inaturalist.org/observations/250537351,https://static.inaturalist.org/photos/448101208/medium.jpeg,coast redwood,Cupressaceae,Sequoia
04403_Toxicodendron diversilobum.jpg,images_all/04403_Toxicodendron diversilobum.jpg,Toxicodendron diversilobum,250623514,2024-11-05,https://www.inaturalist.org/observations/250623514,https://inaturalist-open-data.s3.amazonaws.com/photos/448270722/medium.jpeg,pacific poison oak,Anacardiaceae,Toxicodendron
,,Lunularia cruciata,250650578,2024-11-05,https://www.inaturalist.org/observations/250650578,https://inaturalist-open-data.s3.amazonaws.com/photos/448326735/medium.jpeg,crescent-cup liverwort,Lunulariaceae,Lunularia
,,Lunularia cruciata,250650600,2024-11-05,https://www.inaturalist.org/observations/250650600,https://inaturalist-open-data.s3.amazonaws.com/photos/448326799/medium.jpeg,crescent-cup liverwort,Lunulariaceae,Lunularia
,,Phytolacca americana,250715071,2024-11-06,https://www.inaturalist.org/observations/250715071,https://inaturalist-open-data.s3.amazonaws.com/photos/448457349/medium.jpeg,american pokeweed,Phytolaccaceae,Phytolacca
,,Sorghum halepense,250715297,2024-11-06,https://www.inaturalist.org/observations/250715297,https://inaturalist-open-data.s3.amazonaws.com/photos/448457826/medium.jpeg,johnson grass,Poaceae,Sorghum
04404_Dryopteris arguta.jpg,images_all/04404_Dryopteris arguta.jpg,Dryopteris arguta,250871139,2024-11-07,https://www.inaturalist.org/observations/250871139,https://inaturalist-open-data.s3.amazonaws.com/photos/448767000/medium.jpeg,coastal woodfern,Dryopteridaceae,Dryopteris
,,Potentilla indica,250962352,2024-11-08,https://www.inaturalist.org/observations/250962352,https://inaturalist-open-data.s3.amazonaws.com/photos/448948432/medium.jpeg,mock strawberry,Rosaceae,Potentilla
,,Quercus agrifolia agrifolia,251052175,2024-11-09,https://www.inaturalist.org/observations/251052175,https://inaturalist-open-data.s3.amazonaws.com/photos/449724299/medium.jpeg,california live oak,Fagaceae,Quercus
,,Malus domestica,251080012,2024-11-09,https://www.inaturalist.org/observations/251080012,https://inaturalist-open-data.s3.amazonaws.com/photos/449181364/medium.jpeg,apple,Rosaceae,Malus
,,Verbascum blattaria,251138538,2024-10-28,https://www.inaturalist.org/observations/251138538,https://inaturalist-open-data.s3.amazonaws.com/photos/449304436/medium.jpeg,moth mullein,Scrophulariaceae,Verbascum
04405_Sequoia sempervirens.jpg,images_all/04405_Sequoia sempervirens.jpg,Sequoia sempervirens,251367558,2024-11-02,https://www.inaturalist.org/observations/251367558,https://inaturalist-open-data.s3.amazonaws.com/photos/449757390/medium.jpeg,coast redwood,Cupressaceae,Sequoia
,,Cotoneaster pannosus,251391569,2024-11-11,https://www.inaturalist.org/observations/251391569,https://static.inaturalist.org/photos/449806840/medium.jpeg,silverleaf cotoneaster,Rosaceae,Cotoneaster
04406_Baccharis pilularis.jpg,images_all/04406_Baccharis pilularis.jpg,Baccharis pilularis,251408700,2024-11-11,https://www.inaturalist.org/observations/251408700,https://inaturalist-open-data.s3.amazonaws.com/photos/449842452/medium.jpeg,coyote brush,Asteraceae,Baccharis
,,Cistus creticus,251536412,2024-04-10,https://www.inaturalist.org/observations/251536412,https://inaturalist-open-data.s3.amazonaws.com/photos/450093363/medium.jpeg,hoary rock-rose,Cistaceae,Cistus
04407_Lysimachia arvensis.jpg,images_all/04407_Lysimachia arvensis.jpg,Lysimachia arvensis,251617864,2024-11-13,https://www.inaturalist.org/observations/251617864,https://inaturalist-open-data.s3.amazonaws.com/photos/450251688/medium.jpeg,scarlet pimpernel,Primulaceae,Lysimachia
,,Geranium core-core,251617946,2024-11-13,https://www.inaturalist.org/observations/251617946,https://inaturalist-open-data.s3.amazonaws.com/photos/450251937/medium.jpeg,alderney crane's-bill,Geraniaceae,Geranium
,,Antitrichia californica,251629039,2024-11-13,https://www.inaturalist.org/observations/251629039,https://inaturalist-open-data.s3.amazonaws.com/photos/450274947/medium.jpeg,california antitrichia moss,Antitrichiaceae,Antitrichia
,,Lunularia cruciata,251629255,2024-11-13,https://www.inaturalist.org/observations/251629255,https://inaturalist-open-data.s3.amazonaws.com/photos/450275377/medium.jpeg,crescent-cup liverwort,Lunulariaceae,Lunularia
,,Psilotum nudum,251629321,2024-11-13,https://www.inaturalist.org/observations/251629321,https://inaturalist-open-data.s3.amazonaws.com/photos/450275502/medium.jpeg,skeleton fork fern,Psilotaceae,Psilotum
,,Marchantia polymorpha ruderalis,251629376,2024-11-13,https://www.inaturalist.org/observations/251629376,https://inaturalist-open-data.s3.amazonaws.com/photos/450405092/medium.jpeg,,Marchantiaceae,Marchantia
04408_Umbellularia californica.jpg,images_all/04408_Umbellularia californica.jpg,Umbellularia californica,251722165,2024-11-14,https://www.inaturalist.org/observations/251722165,https://inaturalist-open-data.s3.amazonaws.com/photos/450462220/medium.jpeg,california bay,Lauraceae,Umbellularia
,,,251728544,2024-11-14,https://www.inaturalist.org/observations/251728544,https://inaturalist-open-data.s3.amazonaws.com/photos/450474521/medium.jpeg,goldback fern,Pteridaceae,Pentagramma
,,Marrubium vulgare,251897581,2024-11-16,https://www.inaturalist.org/observations/251897581,https://static.inaturalist.org/photos/450813816/medium.jpeg,white horehound,Lamiaceae,Marrubium
04409_Calendula arvensis.jpg,images_all/04409_Calendula arvensis.jpg,Calendula arvensis,251921790,2024-11-16,https://www.inaturalist.org/observations/251921790,https://static.inaturalist.org/photos/450860145/medium.jpeg,field marigold,Asteraceae,Calendula
04410_Oxalis pes-caprae.jpg,images_all/04410_Oxalis pes-caprae.jpg,Oxalis pes-caprae,251936439,2024-11-16,https://www.inaturalist.org/observations/251936439,https://static.inaturalist.org/photos/450896992/medium.jpeg,bermuda buttercup,Oxalidaceae,Oxalis
,,Sorghum halepense,252067593,2024-11-17,https://www.inaturalist.org/observations/252067593,https://static.inaturalist.org/photos/451153338/medium.jpeg,johnson grass,Poaceae,Sorghum
04411_Calendula arvensis.jpg,images_all/04411_Calendula arvensis.jpg,Calendula arvensis,252067733,2024-11-17,https://www.inaturalist.org/observations/252067733,https://static.inaturalist.org/photos/451153735/medium.jpeg,field marigold,Asteraceae,Calendula
04412_Corylus cornuta.jpg,images_all/04412_Corylus cornuta.jpg,Corylus cornuta,252200482,2024-11-18,https://www.inaturalist.org/observations/252200482,https://static.inaturalist.org/photos/451422239/medium.jpeg,beaked hazelnut,Betulaceae,Corylus
04413_Sequoia sempervirens.jpg,images_all/04413_Sequoia sempervirens.jpg,Sequoia sempervirens,252291098,2024-11-19,https://www.inaturalist.org/observations/252291098,https://inaturalist-open-data.s3.amazonaws.com/photos/451603648/medium.jpeg,coast redwood,Cupressaceae,Sequoia
04414_Notholithocarpus densiflorus.jpg,images_all/04414_Notholithocarpus densiflorus.jpg,Notholithocarpus densiflorus,252292332,2024-11-19,https://www.inaturalist.org/observations/252292332,https://inaturalist-open-data.s3.amazonaws.com/photos/451606647/medium.jpeg,tanoak,Fagaceae,Notholithocarpus
04415_Pseudotsuga menziesii.jpg,images_all/04415_Pseudotsuga menziesii.jpg,Pseudotsuga menziesii,252304952,2024-11-19,https://www.inaturalist.org/observations/252304952,https://inaturalist-open-data.s3.amazonaws.com/photos/451630110/medium.jpeg,douglas-fir,Pinaceae,Pseudotsuga
,,Achillea millefolium,252305932,2024-11-19,https://www.inaturalist.org/observations/252305932,https://inaturalist-open-data.s3.amazonaws.com/photos/451632676/medium.jpeg,common yarrow,Asteraceae,Achillea
,,Epilobium canum,252326944,2024-11-19,https://www.inaturalist.org/observations/252326944,https://static.inaturalist.org/photos/451674583/medium.jpeg,california fuchsia,Onagraceae,Epilobium
,,Soleirolia soleirolii,252343589,2024-11-19,https://www.inaturalist.org/observations/252343589,https://inaturalist-open-data.s3.amazonaws.com/photos/451709624/medium.jpeg,baby's tears,Urticaceae,Soleirolia
,,Lunularia cruciata,252344072,2024-11-19,https://www.inaturalist.org/observations/252344072,https://inaturalist-open-data.s3.amazonaws.com/photos/451710443/medium.jpeg,crescent-cup liverwort,Lunulariaceae,Lunularia
04416_Sequoia sempervirens.jpg,images_all/04416_Sequoia sempervirens.jpg,Sequoia sempervirens,252358425,2024-11-17,https://www.inaturalist.org/observations/252358425,https://inaturalist-open-data.s3.amazonaws.com/photos/451738392/medium.jpeg,coast redwood,Cupressaceae,Sequoia
04417_Umbellularia californica.jpg,images_all/04417_Umbellularia californica.jpg,Umbellularia californica,252358431,2024-11-17,https://www.inaturalist.org/observations/252358431,https://inaturalist-open-data.s3.amazonaws.com/photos/451738840/medium.jpeg,california bay,Lauraceae,Umbellularia
04418_Sequoia sempervirens.jpg,images_all/04418_Sequoia sempervirens.jpg,Sequoia sempervirens,252630437,2024-11-20,https://www.inaturalist.org/observations/252630437,https://inaturalist-open-data.s3.amazonaws.com/photos/452271504/medium.jpeg,coast redwood,Cupressaceae,Sequoia
,,Prosartes hookeri,252907926,2024-11-23,https://www.inaturalist.org/observations/252907926,https://static.inaturalist.org/photos/452781464/medium.jpeg,hooker's fairybells,Liliaceae,Prosartes
04419_Baccharis pilularis.jpg,images_all/04419_Baccharis pilularis.jpg,Baccharis pilularis,252976428,2024-11-24,https://www.inaturalist.org/observations/252976428,https://inaturalist-open-data.s3.amazonaws.com/photos/452897102/medium.jpeg,coyote brush,Asteraceae,Baccharis
,,Syntrichia ruralis,252985671,2024-11-24,https://www.inaturalist.org/observations/252985671,https://inaturalist-open-data.s3.amazonaws.com/photos/452913328/medium.jpeg,star moss,Pottiaceae,Syntrichia
,,Quercus × ganderi,252990889,2024-11-24,https://www.inaturalist.org/observations/252990889,https://inaturalist-open-data.s3.amazonaws.com/photos/452922105/medium.jpeg,gander oak,Fagaceae,Quercus
,,Heterotheca grandiflora,253179334,2024-11-25,https://www.inaturalist.org/observations/253179334,https://inaturalist-open-data.s3.amazonaws.com/photos/453282940/medium.jpeg,telegraphweed,Asteraceae,Heterotheca
,,Papaver rhoeas,253179643,2024-05-27,https://www.inaturalist.org/observations/253179643,https://inaturalist-open-data.s3.amazonaws.com/photos/453283453/medium.jpeg,common poppy,Papaveraceae,Papaver
,,Verbascum thapsus,253179655,2024-05-27,https://www.inaturalist.org/observations/253179655,https://inaturalist-open-data.s3.amazonaws.com/photos/509404134/medium.jpg,great mullein,Scrophulariaceae,Verbascum
04420_Viola sempervirens.jpg,images_all/04420_Viola sempervirens.jpg,Viola sempervirens,253238576,2024-11-26,https://www.inaturalist.org/observations/253238576,https://inaturalist-open-data.s3.amazonaws.com/photos/453395123/medium.jpeg,redwood violet,Violaceae,Viola
04421_Clinopodium douglasii.jpg,images_all/04421_Clinopodium douglasii.jpg,Clinopodium douglasii,253329262,2024-11-27,https://www.inaturalist.org/observations/253329262,https://inaturalist-open-data.s3.amazonaws.com/photos/453573286/medium.jpeg,yerba buena,Lamiaceae,Clinopodium
,,Hypericum anagalloides,253329335,2024-11-27,https://www.inaturalist.org/observations/253329335,https://inaturalist-open-data.s3.amazonaws.com/photos/453573366/medium.jpeg,bog st. john's-wort,Hypericaceae,Hypericum
,,Vinealobryum vineale,253331387,2024-11-27,https://www.inaturalist.org/observations/253331387,https://inaturalist-open-data.s3.amazonaws.com/photos/453577520/medium.jpeg,soft-tufted beard-moss,Pottiaceae,Vinealobryum
,,Pseudognaphalium beneolens,253332505,2024-11-27,https://www.inaturalist.org/observations/253332505,https://inaturalist-open-data.s3.amazonaws.com/photos/453579745/medium.jpeg,fragrant everlasting,Asteraceae,Pseudognaphalium
,,Eriocapitella japonica,253688325,2024-11-30,https://www.inaturalist.org/observations/253688325,https://static.inaturalist.org/photos/454288907/medium.jpeg,japanese anemone,Ranunculaceae,Eriocapitella
04422_Plantago lanceolata.jpg,images_all/04422_Plantago lanceolata.jpg,Plantago lanceolata,253796727,2024-12-01,https://www.inaturalist.org/observations/253796727,https://static.inaturalist.org/photos/454503610/medium.jpeg,ribwort plantain,Plantaginaceae,Plantago
,,Symphoricarpos mollis,253796965,2024-12-01,https://www.inaturalist.org/observations/253796965,https://static.inaturalist.org/photos/454504024/medium.jpeg,creeping snowberry,Caprifoliaceae,Symphoricarpos
04423_Baccharis pilularis.jpg,images_all/04423_Baccharis pilularis.jpg,Baccharis pilularis,254034208,2024-12-03,https://www.inaturalist.org/observations/254034208,https://inaturalist-open-data.s3.amazonaws.com/photos/454941346/medium.jpeg,coyote brush,Asteraceae,Baccharis
04424_Clinopodium douglasii.jpg,images_all/04424_Clinopodium douglasii.jpg,Clinopodium douglasii,254067152,2024-12-03,https://www.inaturalist.org/observations/254067152,https://inaturalist-open-data.s3.amazonaws.com/photos/455005230/medium.jpeg,yerba buena,Lamiaceae,Clinopodium
,,Acer macrophyllum,254067180,2024-12-03,https://www.inaturalist.org/observations/254067180,https://inaturalist-open-data.s3.amazonaws.com/photos/455005316/medium.jpeg,bigleaf maple,Sapindaceae,Acer
,,Veronica persica,254161811,2024-12-04,https://www.inaturalist.org/observations/254161811,https://inaturalist-open-data.s3.amazonaws.com/photos/455190408/medium.jpeg,bird's-eye speedwell,Plantaginaceae,Veronica
,,Kindbergia oregana,254163713,2024-12-04,https://www.inaturalist.org/observations/254163713,https://inaturalist-open-data.s3.amazonaws.com/photos/455193926/medium.jpeg,oregon beaked moss,Brachytheciaceae,Kindbergia
04425_Notholithocarpus densiflorus.jpg,images_all/04425_Notholithocarpus densiflorus.jpg,Notholithocarpus densiflorus,254164115,2024-12-04,https://www.inaturalist.org/observations/254164115,https://static.inaturalist.org/photos/455194671/medium.jpeg,tanoak,Fagaceae,Notholithocarpus
04426_Sequoia sempervirens.jpg,images_all/04426_Sequoia sempervirens.jpg,Sequoia sempervirens,254217673,2024-11-20,https://www.inaturalist.org/observations/254217673,https://inaturalist-open-data.s3.amazonaws.com/photos/455302470/medium.jpg,coast redwood,Cupressaceae,Sequoia
04427_Sequoia sempervirens.jpg,images_all/04427_Sequoia sempervirens.jpg,Sequoia sempervirens,254218250,2024-11-20,https://www.inaturalist.org/observations/254218250,https://inaturalist-open-data.s3.amazonaws.com/photos/455303487/medium.jpg,coast redwood,Cupressaceae,Sequoia
04428_Sequoia sempervirens.jpg,images_all/04428_Sequoia sempervirens.jpg,Sequoia sempervirens,254231886,2024-11-12,https://www.inaturalist.org/observations/254231886,https://static.inaturalist.org/photos/455330910/medium.jpg,coast redwood,Cupressaceae,Sequoia
04429_Polystichum munitum.jpg,images_all/04429_Polystichum munitum.jpg,Polystichum munitum,254233104,2024-12-05,https://www.inaturalist.org/observations/254233104,https://static.inaturalist.org/photos/455333187/medium.jpg,western sword fern,Dryopteridaceae,Polystichum
,,Lactuca virosa,254268450,2024-12-05,https://www.inaturalist.org/observations/254268450,https://inaturalist-open-data.s3.amazonaws.com/photos/455404795/medium.jpg,bitter lettuce,Asteraceae,Lactuca
,,,254271231,2024-12-05,https://www.inaturalist.org/observations/254271231,https://inaturalist-open-data.s3.amazonaws.com/photos/455410569/medium.jpg,goldback fern,Pteridaceae,Pentagramma
04430_Baccharis pilularis.jpg,images_all/04430_Baccharis pilularis.jpg,Baccharis pilularis,254342450,2024-12-06,https://www.inaturalist.org/observations/254342450,https://static.inaturalist.org/photos/455555323/medium.jpg,coyote brush,Asteraceae,Baccharis
04431_Sequoia sempervirens.jpg,images_all/04431_Sequoia sempervirens.jpg,Sequoia sempervirens,254342820,2024-12-06,https://www.inaturalist.org/observations/254342820,https://static.inaturalist.org/photos/455555945/medium.jpg,coast redwood,Cupressaceae,Sequoia
04432_Sequoia sempervirens.jpg,images_all/04432_Sequoia sempervirens.jpg,Sequoia sempervirens,254352938,2024-12-06,https://www.inaturalist.org/observations/254352938,https://inaturalist-open-data.s3.amazonaws.com/photos/455575551/medium.jpg,coast redwood,Cupressaceae,Sequoia
04433_Oxalis smalliana.jpg,images_all/04433_Oxalis smalliana.jpg,Oxalis smalliana,254353235,2024-12-06,https://www.inaturalist.org/observations/254353235,https://inaturalist-open-data.s3.amazonaws.com/photos/455576145/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
04434_Trillium ovatum.jpg,images_all/04434_Trillium ovatum.jpg,Trillium ovatum,254476016,2024-12-07,https://www.inaturalist.org/observations/254476016,https://inaturalist-open-data.s3.amazonaws.com/photos/455823791/medium.jpeg,pacific trillium,Melanthiaceae,Trillium
04435_Pseudotsuga menziesii.jpg,images_all/04435_Pseudotsuga menziesii.jpg,Pseudotsuga menziesii,254764661,2024-12-10,https://www.inaturalist.org/observations/254764661,https://inaturalist-open-data.s3.amazonaws.com/photos/456408135/medium.jpg,douglas-fir,Pinaceae,Pseudotsuga
04436_Pteridium aquilinum pubescens.jpg,images_all/04436_Pteridium aquilinum pubescens.jpg,Pteridium aquilinum pubescens,254997323,2024-12-13,https://www.inaturalist.org/observations/254997323,https://static.inaturalist.org/photos/456877187/medium.jpeg,hairy brackenfern,Dennstaedtiaceae,Pteridium
04437_Arbutus menziesii.jpg,images_all/04437_Arbutus menziesii.jpg,Arbutus menziesii,254998289,2024-12-13,https://www.inaturalist.org/observations/254998289,https://static.inaturalist.org/photos/456879035/medium.jpeg,pacific madrone,Ericaceae,Arbutus
04438_Eschscholzia californica.jpg,images_all/04438_Eschscholzia californica.jpg,Eschscholzia californica,255021156,2024-04-11,https://www.inaturalist.org/observations/255021156,https://inaturalist-open-data.s3.amazonaws.com/photos/456924440/medium.jpg,california poppy,Papaveraceae,Eschscholzia
,,Persicaria capitata,255077800,2024-12-11,https://www.inaturalist.org/observations/255077800,https://static.inaturalist.org/photos/457039837/medium.jpeg,pink knotweed,Polygonaceae,Persicaria
04439_Baccharis pilularis.jpg,images_all/04439_Baccharis pilularis.jpg,Baccharis pilularis,256005932,2024-12-14,https://www.inaturalist.org/observations/256005932,https://inaturalist-open-data.s3.amazonaws.com/photos/458899447/medium.jpeg,coyote brush,Asteraceae,Baccharis
04440_Umbellularia californica.jpg,images_all/04440_Umbellularia californica.jpg,Umbellularia californica,256006052,2024-12-14,https://www.inaturalist.org/observations/256006052,https://inaturalist-open-data.s3.amazonaws.com/photos/458899735/medium.jpeg,california bay,Lauraceae,Umbellularia
04441_Sequoia sempervirens.jpg,images_all/04441_Sequoia sempervirens.jpg,Sequoia sempervirens,257097531,2025-01-01,https://www.inaturalist.org/observations/257097531,https://inaturalist-open-data.s3.amazonaws.com/photos/461128878/medium.jpeg,coast redwood,Cupressaceae,Sequoia
04442_Arbutus menziesii.jpg,images_all/04442_Arbutus menziesii.jpg,Arbutus menziesii,257097794,2025-01-01,https://www.inaturalist.org/observations/257097794,https://inaturalist-open-data.s3.amazonaws.com/photos/461129335/medium.jpeg,pacific madrone,Ericaceae,Arbutus
,,Salvia mellifera,257171246,2025-01-02,https://www.inaturalist.org/observations/257171246,https://inaturalist-open-data.s3.amazonaws.com/photos/461278250/medium.jpg,black sage,Lamiaceae,Salvia
,,Crassula tetragona,257181430,2025-01-02,https://www.inaturalist.org/observations/257181430,https://inaturalist-open-data.s3.amazonaws.com/photos/461299281/medium.jpg,kerkei,Crassulaceae,Crassula
,,Cotoneaster pannosus,257186269,2025-01-02,https://www.inaturalist.org/observations/257186269,https://inaturalist-open-data.s3.amazonaws.com/photos/461308594/medium.jpg,silverleaf cotoneaster,Rosaceae,Cotoneaster
,,Calocedrus decurrens,257198177,2025-01-02,https://www.inaturalist.org/observations/257198177,https://inaturalist-open-data.s3.amazonaws.com/photos/461333413/medium.jpg,california incense-cedar,Cupressaceae,Calocedrus
04443_Notholithocarpus densiflorus.jpg,images_all/04443_Notholithocarpus densiflorus.jpg,Notholithocarpus densiflorus,257310918,2024-12-14,https://www.inaturalist.org/observations/257310918,https://inaturalist-open-data.s3.amazonaws.com/photos/461554189/medium.jpeg,tanoak,Fagaceae,Notholithocarpus
,,Woodwardia fimbriata,257310919,2024-12-14,https://www.inaturalist.org/observations/257310919,https://inaturalist-open-data.s3.amazonaws.com/photos/461554180/medium.jpeg,giant chain fern,Blechnaceae,Woodwardia
04444_Arctostaphylos crustacea.jpg,images_all/04444_Arctostaphylos crustacea.jpg,Arctostaphylos crustacea,257533611,2025-01-05,https://www.inaturalist.org/observations/257533611,https://inaturalist-open-data.s3.amazonaws.com/photos/462010011/medium.jpg,brittleleaf manzanita,Ericaceae,Arctostaphylos
04445_Vaccinium ovatum.jpg,images_all/04445_Vaccinium ovatum.jpg,Vaccinium ovatum,257533710,2025-01-05,https://www.inaturalist.org/observations/257533710,https://inaturalist-open-data.s3.amazonaws.com/photos/462010322/medium.jpg,evergreen huckleberry,Ericaceae,Vaccinium
04446_Arctostaphylos crustacea.jpg,images_all/04446_Arctostaphylos crustacea.jpg,Arctostaphylos crustacea,257545935,2025-01-05,https://www.inaturalist.org/observations/257545935,https://inaturalist-open-data.s3.amazonaws.com/photos/462034827/medium.jpg,brittleleaf manzanita,Ericaceae,Arctostaphylos
,,Pittosporum eugenioides,257548418,2025-01-05,https://www.inaturalist.org/observations/257548418,https://inaturalist-open-data.s3.amazonaws.com/photos/462039854/medium.jpg,tarata,Pittosporaceae,Pittosporum
04447_Diplacus aurantiacus.jpg,images_all/04447_Diplacus aurantiacus.jpg,Diplacus aurantiacus,257548457,2025-01-05,https://www.inaturalist.org/observations/257548457,https://inaturalist-open-data.s3.amazonaws.com/photos/462039931/medium.jpg,orange bush monkeyflower,Phrymaceae,Diplacus
04448_Eschscholzia californica.jpg,images_all/04448_Eschscholzia californica.jpg,Eschscholzia californica,257674107,2025-01-06,https://www.inaturalist.org/observations/257674107,https://inaturalist-open-data.s3.amazonaws.com/photos/462276748/medium.jpg,california poppy,Papaveraceae,Eschscholzia
04449_Baccharis pilularis.jpg,images_all/04449_Baccharis pilularis.jpg,Baccharis pilularis,257674187,2025-01-06,https://www.inaturalist.org/observations/257674187,https://inaturalist-open-data.s3.amazonaws.com/photos/462276968/medium.jpg,coyote brush,Asteraceae,Baccharis
04450_Sequoia sempervirens.jpg,images_all/04450_Sequoia sempervirens.jpg,Sequoia sempervirens,257719840,2025-01-07,https://www.inaturalist.org/observations/257719840,https://static.inaturalist.org/photos/462367498/medium.jpg,coast redwood,Cupressaceae,Sequoia
04451_Polystichum munitum.jpg,images_all/04451_Polystichum munitum.jpg,Polystichum munitum,257720248,2025-01-07,https://www.inaturalist.org/observations/257720248,https://static.inaturalist.org/photos/462368364/medium.jpg,western sword fern,Dryopteridaceae,Polystichum
04452_Bellis perennis.jpg,images_all/04452_Bellis perennis.jpg,Bellis perennis,257720541,2025-01-07,https://www.inaturalist.org/observations/257720541,https://static.inaturalist.org/photos/462374183/medium.jpg,lawn daisy,Asteraceae,Bellis
04453_Umbellularia californica.jpg,images_all/04453_Umbellularia californica.jpg,Umbellularia californica,257720735,2025-01-07,https://www.inaturalist.org/observations/257720735,https://static.inaturalist.org/photos/462369384/medium.jpg,california bay,Lauraceae,Umbellularia
04454_Polystichum munitum.jpg,images_all/04454_Polystichum munitum.jpg,Polystichum munitum,257720961,2025-01-07,https://www.inaturalist.org/observations/257720961,https://inaturalist-open-data.s3.amazonaws.com/photos/462369807/medium.jpg,western sword fern,Dryopteridaceae,Polystichum
04455_Notholithocarpus densiflorus.jpg,images_all/04455_Notholithocarpus densiflorus.jpg,Notholithocarpus densiflorus,257720987,2025-01-07,https://www.inaturalist.org/observations/257720987,https://static.inaturalist.org/photos/462374290/medium.jpg,tanoak,Fagaceae,Notholithocarpus
04456_Umbellularia californica.jpg,images_all/04456_Umbellularia californica.jpg,Umbellularia californica,257721399,2025-01-07,https://www.inaturalist.org/observations/257721399,https://inaturalist-open-data.s3.amazonaws.com/photos/462370344/medium.jpg,california bay,Lauraceae,Umbellularia
04457_Fragaria vesca.jpg,images_all/04457_Fragaria vesca.jpg,Fragaria vesca,257721408,2025-01-07,https://www.inaturalist.org/observations/257721408,https://inaturalist-open-data.s3.amazonaws.com/photos/462370388/medium.jpg,woodland strawberry,Rosaceae,Fragaria
04458_Oxalis pes-caprae.jpg,images_all/04458_Oxalis pes-caprae.jpg,Oxalis pes-caprae,257721940,2025-01-07,https://www.inaturalist.org/observations/257721940,https://static.inaturalist.org/photos/462373656/medium.jpg,bermuda buttercup,Oxalidaceae,Oxalis
04459_Dryopteris arguta.jpg,images_all/04459_Dryopteris arguta.jpg,Dryopteris arguta,257722590,2025-01-07,https://www.inaturalist.org/observations/257722590,https://static.inaturalist.org/photos/462371556/medium.jpg,coastal woodfern,Dryopteridaceae,Dryopteris
04460_Vaccinium ovatum.jpg,images_all/04460_Vaccinium ovatum.jpg,Vaccinium ovatum,257724135,2025-01-07,https://www.inaturalist.org/observations/257724135,https://static.inaturalist.org/photos/462373086/medium.jpg,evergreen huckleberry,Ericaceae,Vaccinium
04461_Baccharis pilularis.jpg,images_all/04461_Baccharis pilularis.jpg,Baccharis pilularis,257724784,2025-01-07,https://www.inaturalist.org/observations/257724784,https://static.inaturalist.org/photos/462373776/medium.jpg,coyote brush,Asteraceae,Baccharis
04462_Toxicodendron diversilobum.jpg,images_all/04462_Toxicodendron diversilobum.jpg,Toxicodendron diversilobum,257728521,2025-01-07,https://www.inaturalist.org/observations/257728521,https://static.inaturalist.org/photos/462376130/medium.jpg,pacific poison oak,Anacardiaceae,Toxicodendron
04463_Sequoia sempervirens.jpg,images_all/04463_Sequoia sempervirens.jpg,Sequoia sempervirens,257735492,2025-01-07,https://www.inaturalist.org/observations/257735492,https://static.inaturalist.org/photos/462390225/medium.jpeg,coast redwood,Cupressaceae,Sequoia
,,Leucojum aestivum,257740547,2025-01-07,https://www.inaturalist.org/observations/257740547,https://static.inaturalist.org/photos/462400202/medium.jpg,summer snowflake,Amaryllidaceae,Leucojum
04464_Diplacus aurantiacus.jpg,images_all/04464_Diplacus aurantiacus.jpg,Diplacus aurantiacus,257740605,2025-01-07,https://www.inaturalist.org/observations/257740605,https://static.inaturalist.org/photos/462400316/medium.jpg,orange bush monkeyflower,Phrymaceae,Diplacus
04465_Notholithocarpus densiflorus.jpg,images_all/04465_Notholithocarpus densiflorus.jpg,Notholithocarpus densiflorus,257741172,2025-01-07,https://www.inaturalist.org/observations/257741172,https://static.inaturalist.org/photos/462401134/medium.jpeg,tanoak,Fagaceae,Notholithocarpus
