img_name,img_path,scientific_name,iNat ID,observed_on,observation_url,image_url,common_name,taxon_family_name,taxon_genus_name
04127_Pteridium aquilinum pubescens.jpg,images_all/04127_Pteridium aquilinum pubescens.jpg,Pteridium aquilinum pubescens,207928659,2024-04-15,https://www.inaturalist.org/observations/207928659,https://static.inaturalist.org/photos/367844303/medium.jpg,hairy brackenfern,Dennstaedtiaceae,Pteridium
04128_Sisyrinchium bellum.jpg,images_all/04128_Sisyrinchium bellum.jpg,Sisyrinchium bellum,207989612,2024-04-07,https://www.inaturalist.org/observations/207989612,https://inaturalist-open-data.s3.amazonaws.com/photos/367953952/medium.jpg,western blue-eyed grass,Iridaceae,Sisyrinchium
04129_Trifolium angustifolium.jpg,images_all/04129_Trifolium angustifolium.jpg,Trifolium angustifolium,208104838,2024-04-19,https://www.inaturalist.org/observations/208104838,https://inaturalist-open-data.s3.amazonaws.com/photos/368169544/medium.jpg,narrow-leaved clover,Fabaceae,Trifolium
04130_Briza maxima.jpg,images_all/04130_Briza maxima.jpg,Briza maxima,208181422,2024-04-19,https://www.inaturalist.org/observations/208181422,https://inaturalist-open-data.s3.amazonaws.com/photos/368310520/medium.jpg,greater quaking grass,Poaceae,Briza
04131_Toxicodendron diversilobum.jpg,images_all/04131_Toxicodendron diversilobum.jpg,Toxicodendron diversilobum,208199162,2024-04-19,https://www.inaturalist.org/observations/208199162,https://inaturalist-open-data.s3.amazonaws.com/photos/368346249/medium.jpg,pacific poison oak,Anacardiaceae,Toxicodendron
04132_Polystichum munitum.jpg,images_all/04132_Polystichum munitum.jpg,Polystichum munitum,208204038,2024-04-19,https://www.inaturalist.org/observations/208204038,https://static.inaturalist.org/photos/368354770/medium.jpeg,western sword fern,Dryopteridaceae,Polystichum
04133_Myosotis latifolia.jpg,images_all/04133_Myosotis latifolia.jpg,Myosotis latifolia,208213530,2024-04-19,https://www.inaturalist.org/observations/208213530,https://inaturalist-open-data.s3.amazonaws.com/photos/368373019/medium.jpeg,broadleaf forget-me-not,Boraginaceae,Myosotis
04134_Sequoia sempervirens.jpg,images_all/04134_Sequoia sempervirens.jpg,Sequoia sempervirens,208215235,2024-04-19,https://www.inaturalist.org/observations/208215235,https://inaturalist-open-data.s3.amazonaws.com/photos/368377032/medium.jpeg,coast redwood,Cupressaceae,Sequoia
04135_Pteridium aquilinum pubescens.jpg,images_all/04135_Pteridium aquilinum pubescens.jpg,Pteridium aquilinum pubescens,208222688,2024-04-19,https://www.inaturalist.org/observations/208222688,https://static.inaturalist.org/photos/368392469/medium.jpeg,hairy brackenfern,Dennstaedtiaceae,Pteridium
04136_Stachys bullata.jpg,images_all/04136_Stachys bullata.jpg,Stachys bullata,208385599,2024-04-20,https://www.inaturalist.org/observations/208385599,https://static.inaturalist.org/photos/368691825/medium.jpg,california hedge nettle,Lamiaceae,Stachys
04137_Sequoia sempervirens.jpg,images_all/04137_Sequoia sempervirens.jpg,Sequoia sempervirens,208385685,2024-04-20,https://www.inaturalist.org/observations/208385685,https://static.inaturalist.org/photos/368691991/medium.jpg,coast redwood,Cupressaceae,Sequoia
04138_Lysimachia arvensis.jpg,images_all/04138_Lysimachia arvensis.jpg,Lysimachia arvensis,208580590,2024-04-21,https://www.inaturalist.org/observations/208580590,https://static.inaturalist.org/photos/369056393/medium.jpg,scarlet pimpernel,Primulaceae,Lysimachia
04139_Eschscholzia californica.jpg,images_all/04139_Eschscholzia californica.jpg,Eschscholzia californica,208583306,2024-04-21,https://www.inaturalist.org/observations/208583306,https://static.inaturalist.org/photos/369060590/medium.jpg,california poppy,Papaveraceae,Eschscholzia
04140_Briza maxima.jpg,images_all/04140_Briza maxima.jpg,Briza maxima,208583597,2024-04-21,https://www.inaturalist.org/observations/208583597,https://static.inaturalist.org/photos/369656750/medium.jpg,greater quaking grass,Poaceae,Briza
04141_Toxicodendron diversilobum.jpg,images_all/04141_Toxicodendron diversilobum.jpg,Toxicodendron diversilobum,208608286,2024-04-19,https://www.inaturalist.org/observations/208608286,https://inaturalist-open-data.s3.amazonaws.com/photos/369107123/medium.jpg,pacific poison oak,Anacardiaceae,Toxicodendron
04142_Erodium botrys.jpg,images_all/04142_Erodium botrys.jpg,Erodium botrys,208767030,2024-04-22,https://www.inaturalist.org/observations/208767030,https://inaturalist-open-data.s3.amazonaws.com/photos/372219178/medium.jpeg,mediterranean stork's-bill,Geraniaceae,Erodium
04143_Sisyrinchium bellum.jpg,images_all/04143_Sisyrinchium bellum.jpg,Sisyrinchium bellum,208767527,2024-04-22,https://www.inaturalist.org/observations/208767527,https://inaturalist-open-data.s3.amazonaws.com/photos/369400996/medium.jpeg,western blue-eyed grass,Iridaceae,Sisyrinchium
04144_Erodium botrys.jpg,images_all/04144_Erodium botrys.jpg,Erodium botrys,208799785,2024-04-22,https://www.inaturalist.org/observations/208799785,https://inaturalist-open-data.s3.amazonaws.com/photos/369459199/medium.jpg,mediterranean stork's-bill,Geraniaceae,Erodium
04145_Myosotis latifolia.jpg,images_all/04145_Myosotis latifolia.jpg,Myosotis latifolia,208800550,2024-04-22,https://www.inaturalist.org/observations/208800550,https://inaturalist-open-data.s3.amazonaws.com/photos/369460646/medium.jpg,broadleaf forget-me-not,Boraginaceae,Myosotis
04146_Toxicoscordion fremontii.jpg,images_all/04146_Toxicoscordion fremontii.jpg,Toxicoscordion fremontii,208808767,2024-04-22,https://www.inaturalist.org/observations/208808767,https://inaturalist-open-data.s3.amazonaws.com/photos/369503867/medium.jpg,fremont's death camas,Melanthiaceae,Toxicoscordion
04147_Trifolium angustifolium.jpg,images_all/04147_Trifolium angustifolium.jpg,Trifolium angustifolium,208903205,2024-04-21,https://www.inaturalist.org/observations/208903205,https://static.inaturalist.org/photos/369656789/medium.jpg,narrow-leaved clover,Fabaceae,Trifolium
04148_Adelinia grandis.jpg,images_all/04148_Adelinia grandis.jpg,Adelinia grandis,209001158,2024-04-23,https://www.inaturalist.org/observations/209001158,https://static.inaturalist.org/photos/369833451/medium.jpg,pacific hound's tongue,Boraginaceae,Adelinia
04149_Calochortus albus.jpg,images_all/04149_Calochortus albus.jpg,Calochortus albus,209004745,2024-04-23,https://www.inaturalist.org/observations/209004745,https://inaturalist-open-data.s3.amazonaws.com/photos/369840334/medium.jpg,white globe lily,Liliaceae,Calochortus
04150_Briza maxima.jpg,images_all/04150_Briza maxima.jpg,Briza maxima,209008911,2024-04-23,https://www.inaturalist.org/observations/209008911,https://inaturalist-open-data.s3.amazonaws.com/photos/369849062/medium.jpg,greater quaking grass,Poaceae,Briza
04151_Lysimachia arvensis.jpg,images_all/04151_Lysimachia arvensis.jpg,Lysimachia arvensis,209012611,2024-04-23,https://www.inaturalist.org/observations/209012611,https://inaturalist-open-data.s3.amazonaws.com/photos/369856800/medium.jpg,scarlet pimpernel,Primulaceae,Lysimachia
04152_Eschscholzia californica.jpg,images_all/04152_Eschscholzia californica.jpg,Eschscholzia californica,209012707,2024-04-23,https://www.inaturalist.org/observations/209012707,https://inaturalist-open-data.s3.amazonaws.com/photos/369856843/medium.jpg,california poppy,Papaveraceae,Eschscholzia
04153_Viola ocellata.jpg,images_all/04153_Viola ocellata.jpg,Viola ocellata,209027484,2024-04-20,https://www.inaturalist.org/observations/209027484,https://inaturalist-open-data.s3.amazonaws.com/photos/369886863/medium.jpg,western heart's ease,Violaceae,Viola
04154_Viola ocellata.jpg,images_all/04154_Viola ocellata.jpg,Viola ocellata,209037402,2024-04-22,https://www.inaturalist.org/observations/209037402,https://static.inaturalist.org/photos/369905681/medium.jpg,western heart's ease,Violaceae,Viola
04155_Lysimachia arvensis.jpg,images_all/04155_Lysimachia arvensis.jpg,Lysimachia arvensis,209159656,2024-04-24,https://www.inaturalist.org/observations/209159656,https://inaturalist-open-data.s3.amazonaws.com/photos/370129043/medium.jpg,scarlet pimpernel,Primulaceae,Lysimachia
04156_Lysimachia arvensis.jpg,images_all/04156_Lysimachia arvensis.jpg,Lysimachia arvensis,209191266,2024-04-24,https://www.inaturalist.org/observations/209191266,https://inaturalist-open-data.s3.amazonaws.com/photos/370551689/medium.jpg,scarlet pimpernel,Primulaceae,Lysimachia
04157_Bellis perennis.jpg,images_all/04157_Bellis perennis.jpg,Bellis perennis,209193322,2024-04-24,https://www.inaturalist.org/observations/209193322,https://inaturalist-open-data.s3.amazonaws.com/photos/370193291/medium.jpg,lawn daisy,Asteraceae,Bellis
04158_Erodium botrys.jpg,images_all/04158_Erodium botrys.jpg,Erodium botrys,209195641,2024-04-24,https://www.inaturalist.org/observations/209195641,https://inaturalist-open-data.s3.amazonaws.com/photos/370197912/medium.jpg,mediterranean stork's-bill,Geraniaceae,Erodium
04159_Iris douglasiana.jpg,images_all/04159_Iris douglasiana.jpg,Iris douglasiana,209205770,2024-04-22,https://www.inaturalist.org/observations/209205770,https://static.inaturalist.org/photos/370219552/medium.jpg,douglas iris,Iridaceae,Iris
04160_Adenocaulon bicolor.jpg,images_all/04160_Adenocaulon bicolor.jpg,Adenocaulon bicolor,209313863,2024-04-25,https://www.inaturalist.org/observations/209313863,https://static.inaturalist.org/photos/370414865/medium.jpg,american trailplant,Asteraceae,Adenocaulon
04161_Briza maxima.jpg,images_all/04161_Briza maxima.jpg,Briza maxima,210445228,2024-04-27,https://www.inaturalist.org/observations/210445228,https://inaturalist-open-data.s3.amazonaws.com/photos/372220081/medium.jpg,greater quaking grass,Poaceae,Briza
04162_Stachys bullata.jpg,images_all/04162_Stachys bullata.jpg,Stachys bullata,210538233,2024-04-26,https://www.inaturalist.org/observations/210538233,https://inaturalist-open-data.s3.amazonaws.com/photos/372379628/medium.jpg,california hedge nettle,Lamiaceae,Stachys
04163_Eschscholzia californica.jpg,images_all/04163_Eschscholzia californica.jpg,Eschscholzia californica,210599597,2024-04-08,https://www.inaturalist.org/observations/210599597,https://inaturalist-open-data.s3.amazonaws.com/photos/372479690/medium.jpg,california poppy,Papaveraceae,Eschscholzia
04164_Sanicula crassicaulis.jpg,images_all/04164_Sanicula crassicaulis.jpg,Sanicula crassicaulis,211071985,2024-04-28,https://www.inaturalist.org/observations/211071985,https://inaturalist-open-data.s3.amazonaws.com/photos/373225267/medium.jpeg,pacific sanicle,Apiaceae,Sanicula
04165_Notholithocarpus densiflorus.jpg,images_all/04165_Notholithocarpus densiflorus.jpg,Notholithocarpus densiflorus,211074207,2024-04-28,https://www.inaturalist.org/observations/211074207,https://inaturalist-open-data.s3.amazonaws.com/photos/373228892/medium.jpeg,tanoak,Fagaceae,Notholithocarpus
04166_Myosotis latifolia.jpg,images_all/04166_Myosotis latifolia.jpg,Myosotis latifolia,211077430,2024-04-28,https://www.inaturalist.org/observations/211077430,https://inaturalist-open-data.s3.amazonaws.com/photos/373233514/medium.jpeg,broadleaf forget-me-not,Boraginaceae,Myosotis
04167_Briza maxima.jpg,images_all/04167_Briza maxima.jpg,Briza maxima,211249185,2024-04-28,https://www.inaturalist.org/observations/211249185,https://static.inaturalist.org/photos/373517176/medium.jpg,greater quaking grass,Poaceae,Briza
04168_Taraxia ovata.jpg,images_all/04168_Taraxia ovata.jpg,Taraxia ovata,211249974,2024-04-27,https://www.inaturalist.org/observations/211249974,https://inaturalist-open-data.s3.amazonaws.com/photos/373518447/medium.jpg,sun cup,Onagraceae,Taraxia
04169_Umbellularia californica.jpg,images_all/04169_Umbellularia californica.jpg,Umbellularia californica,211639073,2023-09-20,https://www.inaturalist.org/observations/211639073,https://static.inaturalist.org/photos/374121571/medium.jpg,california bay,Lauraceae,Umbellularia
04170_Claytonia perfoliata.jpg,images_all/04170_Claytonia perfoliata.jpg,Claytonia perfoliata,211949665,2024-04-29,https://www.inaturalist.org/observations/211949665,https://inaturalist-open-data.s3.amazonaws.com/photos/374605692/medium.jpg,miner's lettuce,Montiaceae,Claytonia
04171_Toxicoscordion fremontii.jpg,images_all/04171_Toxicoscordion fremontii.jpg,Toxicoscordion fremontii,211949777,2024-04-29,https://www.inaturalist.org/observations/211949777,https://inaturalist-open-data.s3.amazonaws.com/photos/374605875/medium.jpg,fremont's death camas,Melanthiaceae,Toxicoscordion
04172_Viola ocellata.jpg,images_all/04172_Viola ocellata.jpg,Viola ocellata,212083410,2024-04-29,https://www.inaturalist.org/observations/212083410,https://inaturalist-open-data.s3.amazonaws.com/photos/374815247/medium.jpg,western heart's ease,Violaceae,Viola
04173_Sequoia sempervirens.jpg,images_all/04173_Sequoia sempervirens.jpg,Sequoia sempervirens,212132290,2024-04-22,https://www.inaturalist.org/observations/212132290,https://inaturalist-open-data.s3.amazonaws.com/photos/374886813/medium.jpeg,coast redwood,Cupressaceae,Sequoia
04174_Sisyrinchium bellum.jpg,images_all/04174_Sisyrinchium bellum.jpg,Sisyrinchium bellum,212742765,2024-05-01,https://www.inaturalist.org/observations/212742765,https://inaturalist-open-data.s3.amazonaws.com/photos/375955432/medium.jpg,western blue-eyed grass,Iridaceae,Sisyrinchium
04175_Iris douglasiana.jpg,images_all/04175_Iris douglasiana.jpg,Iris douglasiana,212743276,2024-05-01,https://www.inaturalist.org/observations/212743276,https://inaturalist-open-data.s3.amazonaws.com/photos/375956472/medium.jpg,douglas iris,Iridaceae,Iris
04176_Viola ocellata.jpg,images_all/04176_Viola ocellata.jpg,Viola ocellata,212759499,2024-04-29,https://www.inaturalist.org/observations/212759499,https://static.inaturalist.org/photos/375985472/medium.jpg,western heart's ease,Violaceae,Viola
04177_Diplacus aurantiacus.jpg,images_all/04177_Diplacus aurantiacus.jpg,Diplacus aurantiacus,212767632,2024-05-01,https://www.inaturalist.org/observations/212767632,https://static.inaturalist.org/photos/382752907/medium.jpg,orange bush monkeyflower,Phrymaceae,Diplacus
04178_Bellis perennis.jpg,images_all/04178_Bellis perennis.jpg,Bellis perennis,212968757,2024-04-09,https://www.inaturalist.org/observations/212968757,https://static.inaturalist.org/photos/376356432/medium.jpg,lawn daisy,Asteraceae,Bellis
04179_Pteridium aquilinum.jpg,images_all/04179_Pteridium aquilinum.jpg,Pteridium aquilinum,212968766,2024-05-02,https://www.inaturalist.org/observations/212968766,https://static.inaturalist.org/photos/376356464/medium.jpg,common bracken,Dennstaedtiaceae,Pteridium
04180_Trifolium angustifolium.jpg,images_all/04180_Trifolium angustifolium.jpg,Trifolium angustifolium,212997900,2024-05-01,https://www.inaturalist.org/observations/212997900,https://inaturalist-open-data.s3.amazonaws.com/photos/376408768/medium.jpg,narrow-leaved clover,Fabaceae,Trifolium
04181_Pteridium aquilinum pubescens.jpg,images_all/04181_Pteridium aquilinum pubescens.jpg,Pteridium aquilinum pubescens,213010191,2024-05-02,https://www.inaturalist.org/observations/213010191,https://static.inaturalist.org/photos/376431023/medium.jpg,hairy brackenfern,Dennstaedtiaceae,Pteridium
04182_Sisyrinchium bellum.jpg,images_all/04182_Sisyrinchium bellum.jpg,Sisyrinchium bellum,213246390,2024-05-03,https://www.inaturalist.org/observations/213246390,https://static.inaturalist.org/photos/376856816/medium.jpeg,western blue-eyed grass,Iridaceae,Sisyrinchium
04183_Sisyrinchium bellum.jpg,images_all/04183_Sisyrinchium bellum.jpg,Sisyrinchium bellum,213268321,2024-04-21,https://www.inaturalist.org/observations/213268321,https://static.inaturalist.org/photos/376895494/medium.jpg,western blue-eyed grass,Iridaceae,Sisyrinchium
04184_Viola ocellata.jpg,images_all/04184_Viola ocellata.jpg,Viola ocellata,213572711,2024-05-04,https://www.inaturalist.org/observations/213572711,https://static.inaturalist.org/photos/377448940/medium.jpg,western heart's ease,Violaceae,Viola
04185_Oxalis smalliana.jpg,images_all/04185_Oxalis smalliana.jpg,Oxalis smalliana,213573101,2024-05-04,https://www.inaturalist.org/observations/213573101,https://static.inaturalist.org/photos/377449845/medium.jpg,redwood sorrel,Oxalidaceae,Oxalis
04186_Viola sempervirens.jpg,images_all/04186_Viola sempervirens.jpg,Viola sempervirens,213574660,2024-05-04,https://www.inaturalist.org/observations/213574660,https://static.inaturalist.org/photos/377453513/medium.jpg,redwood violet,Violaceae,Viola
04187_Briza maxima.jpg,images_all/04187_Briza maxima.jpg,Briza maxima,213804451,2024-05-05,https://www.inaturalist.org/observations/213804451,https://inaturalist-open-data.s3.amazonaws.com/photos/416991498/medium.jpeg,greater quaking grass,Poaceae,Briza
04188_Pteridium aquilinum pubescens.jpg,images_all/04188_Pteridium aquilinum pubescens.jpg,Pteridium aquilinum pubescens,213926824,2024-05-05,https://www.inaturalist.org/observations/213926824,https://inaturalist-open-data.s3.amazonaws.com/photos/379531675/medium.jpg,hairy brackenfern,Dennstaedtiaceae,Pteridium
04189_Lysimachia latifolia.jpg,images_all/04189_Lysimachia latifolia.jpg,Lysimachia latifolia,214019635,2024-05-06,https://www.inaturalist.org/observations/214019635,https://static.inaturalist.org/photos/378250569/medium.jpg,western starflower,Primulaceae,Lysimachia
04190_Epipactis helleborine.jpg,images_all/04190_Epipactis helleborine.jpg,Epipactis helleborine,214074805,2024-05-06,https://www.inaturalist.org/observations/214074805,https://inaturalist-open-data.s3.amazonaws.com/photos/378373978/medium.jpg,broad-leaved helleborine,Orchidaceae,Epipactis
04191_Briza maxima.jpg,images_all/04191_Briza maxima.jpg,Briza maxima,214200321,2024-05-07,https://www.inaturalist.org/observations/214200321,https://static.inaturalist.org/photos/378588684/medium.jpg,greater quaking grass,Poaceae,Briza
04192_Sisyrinchium bellum.jpg,images_all/04192_Sisyrinchium bellum.jpg,Sisyrinchium bellum,214268959,2024-05-07,https://www.inaturalist.org/observations/214268959,https://static.inaturalist.org/photos/378716902/medium.jpg,western blue-eyed grass,Iridaceae,Sisyrinchium
04193_Trillium ovatum.jpg,images_all/04193_Trillium ovatum.jpg,Trillium ovatum,214299554,2024-05-07,https://www.inaturalist.org/observations/214299554,https://inaturalist-open-data.s3.amazonaws.com/photos/378772985/medium.jpg,pacific trillium,Melanthiaceae,Trillium
04194_Polystichum munitum.jpg,images_all/04194_Polystichum munitum.jpg,Polystichum munitum,214481237,2024-05-08,https://www.inaturalist.org/observations/214481237,https://inaturalist-open-data.s3.amazonaws.com/photos/379111061/medium.jpeg,western sword fern,Dryopteridaceae,Polystichum
04195_Sanicula crassicaulis.jpg,images_all/04195_Sanicula crassicaulis.jpg,Sanicula crassicaulis,214481803,2024-05-08,https://www.inaturalist.org/observations/214481803,https://inaturalist-open-data.s3.amazonaws.com/photos/379111815/medium.jpeg,pacific sanicle,Apiaceae,Sanicula
04196_Toxicodendron diversilobum.jpg,images_all/04196_Toxicodendron diversilobum.jpg,Toxicodendron diversilobum,214482068,2024-05-08,https://www.inaturalist.org/observations/214482068,https://inaturalist-open-data.s3.amazonaws.com/photos/379112201/medium.jpeg,pacific poison oak,Anacardiaceae,Toxicodendron
04197_Lysimachia latifolia.jpg,images_all/04197_Lysimachia latifolia.jpg,Lysimachia latifolia,214662856,2024-05-09,https://www.inaturalist.org/observations/214662856,https://inaturalist-open-data.s3.amazonaws.com/photos/379449693/medium.jpg,western starflower,Primulaceae,Lysimachia
04198_Trifolium angustifolium.jpg,images_all/04198_Trifolium angustifolium.jpg,Trifolium angustifolium,215024999,2024-05-11,https://www.inaturalist.org/observations/215024999,https://inaturalist-open-data.s3.amazonaws.com/photos/380123312/medium.jpg,narrow-leaved clover,Fabaceae,Trifolium
04199_Stachys bullata.jpg,images_all/04199_Stachys bullata.jpg,Stachys bullata,215539653,2024-05-13,https://www.inaturalist.org/observations/215539653,https://static.inaturalist.org/photos/381084373/medium.jpeg,california hedge nettle,Lamiaceae,Stachys
04200_Briza maxima.jpg,images_all/04200_Briza maxima.jpg,Briza maxima,215582591,2024-05-13,https://www.inaturalist.org/observations/215582591,https://inaturalist-open-data.s3.amazonaws.com/photos/381167411/medium.jpg,greater quaking grass,Poaceae,Briza
04201_Trifolium angustifolium.jpg,images_all/04201_Trifolium angustifolium.jpg,Trifolium angustifolium,215619514,2024-05-13,https://www.inaturalist.org/observations/215619514,https://inaturalist-open-data.s3.amazonaws.com/photos/381236401/medium.jpg,narrow-leaved clover,Fabaceae,Trifolium
04202_Plantago lanceolata.jpg,images_all/04202_Plantago lanceolata.jpg,Plantago lanceolata,215620367,2024-05-13,https://www.inaturalist.org/observations/215620367,https://inaturalist-open-data.s3.amazonaws.com/photos/381238152/medium.jpg,ribwort plantain,Plantaginaceae,Plantago
04203_Trifolium angustifolium.jpg,images_all/04203_Trifolium angustifolium.jpg,Trifolium angustifolium,215798628,2024-05-14,https://www.inaturalist.org/observations/215798628,https://inaturalist-open-data.s3.amazonaws.com/photos/381573106/medium.jpg,narrow-leaved clover,Fabaceae,Trifolium
04204_Briza maxima.jpg,images_all/04204_Briza maxima.jpg,Briza maxima,215798709,2024-05-14,https://www.inaturalist.org/observations/215798709,https://inaturalist-open-data.s3.amazonaws.com/photos/381573288/medium.jpg,greater quaking grass,Poaceae,Briza
04205_Sisyrinchium bellum.jpg,images_all/04205_Sisyrinchium bellum.jpg,Sisyrinchium bellum,215802773,2024-05-14,https://www.inaturalist.org/observations/215802773,https://inaturalist-open-data.s3.amazonaws.com/photos/381581216/medium.jpg,western blue-eyed grass,Iridaceae,Sisyrinchium
04206_Toxicoscordion fremontii.jpg,images_all/04206_Toxicoscordion fremontii.jpg,Toxicoscordion fremontii,215950722,2024-05-13,https://www.inaturalist.org/observations/215950722,https://inaturalist-open-data.s3.amazonaws.com/photos/381860471/medium.jpg,fremont's death camas,Melanthiaceae,Toxicoscordion
04207_Anisocarpus madioides.jpg,images_all/04207_Anisocarpus madioides.jpg,Anisocarpus madioides,215950927,2024-05-15,https://www.inaturalist.org/observations/215950927,https://inaturalist-open-data.s3.amazonaws.com/photos/381860972/medium.jpg,woodland madia,Asteraceae,Anisocarpus
04208_Trifolium angustifolium.jpg,images_all/04208_Trifolium angustifolium.jpg,Trifolium angustifolium,215984698,2024-05-15,https://www.inaturalist.org/observations/215984698,https://static.inaturalist.org/photos/381925995/medium.jpg,narrow-leaved clover,Fabaceae,Trifolium
04209_Calochortus albus.jpg,images_all/04209_Calochortus albus.jpg,Calochortus albus,216017131,2024-05-15,https://www.inaturalist.org/observations/216017131,https://static.inaturalist.org/photos/381988928/medium.jpg,white globe lily,Liliaceae,Calochortus
04210_Fragaria vesca.jpg,images_all/04210_Fragaria vesca.jpg,Fragaria vesca,216023527,2024-05-15,https://www.inaturalist.org/observations/216023527,https://inaturalist-open-data.s3.amazonaws.com/photos/382001276/medium.jpeg,woodland strawberry,Rosaceae,Fragaria
04211_Claytonia perfoliata.jpg,images_all/04211_Claytonia perfoliata.jpg,Claytonia perfoliata,216186799,2024-05-16,https://www.inaturalist.org/observations/216186799,https://inaturalist-open-data.s3.amazonaws.com/photos/382308833/medium.jpeg,miner's lettuce,Montiaceae,Claytonia
04212_Anisocarpus madioides.jpg,images_all/04212_Anisocarpus madioides.jpg,Anisocarpus madioides,216187023,2024-05-16,https://www.inaturalist.org/observations/216187023,https://inaturalist-open-data.s3.amazonaws.com/photos/382309451/medium.jpeg,woodland madia,Asteraceae,Anisocarpus
04213_Diplacus aurantiacus.jpg,images_all/04213_Diplacus aurantiacus.jpg,Diplacus aurantiacus,216229060,2024-05-16,https://www.inaturalist.org/observations/216229060,https://inaturalist-open-data.s3.amazonaws.com/photos/382390767/medium.jpeg,orange bush monkeyflower,Phrymaceae,Diplacus
04214_Sisyrinchium bellum.jpg,images_all/04214_Sisyrinchium bellum.jpg,Sisyrinchium bellum,216435208,2024-05-16,https://www.inaturalist.org/observations/216435208,https://inaturalist-open-data.s3.amazonaws.com/photos/382779163/medium.jpeg,western blue-eyed grass,Iridaceae,Sisyrinchium
04215_Viola sempervirens.jpg,images_all/04215_Viola sempervirens.jpg,Viola sempervirens,216782420,2024-05-18,https://www.inaturalist.org/observations/216782420,https://inaturalist-open-data.s3.amazonaws.com/photos/383427290/medium.jpg,redwood violet,Violaceae,Viola
04216_Sanicula crassicaulis.jpg,images_all/04216_Sanicula crassicaulis.jpg,Sanicula crassicaulis,217096283,2024-05-20,https://www.inaturalist.org/observations/217096283,https://static.inaturalist.org/photos/384015269/medium.jpg,pacific sanicle,Apiaceae,Sanicula
04217_Sequoia sempervirens.jpg,images_all/04217_Sequoia sempervirens.jpg,Sequoia sempervirens,217099270,2024-04-17,https://www.inaturalist.org/observations/217099270,https://inaturalist-open-data.s3.amazonaws.com/photos/384019198/medium.png,coast redwood,Cupressaceae,Sequoia
04218_Briza maxima.jpg,images_all/04218_Briza maxima.jpg,Briza maxima,217121795,2024-05-20,https://www.inaturalist.org/observations/217121795,https://inaturalist-open-data.s3.amazonaws.com/photos/388826433/medium.jpeg,greater quaking grass,Poaceae,Briza
04219_Fragaria vesca.jpg,images_all/04219_Fragaria vesca.jpg,Fragaria vesca,217161450,2024-05-20,https://www.inaturalist.org/observations/217161450,https://inaturalist-open-data.s3.amazonaws.com/photos/384134990/medium.jpg,woodland strawberry,Rosaceae,Fragaria
04220_Calochortus albus.jpg,images_all/04220_Calochortus albus.jpg,Calochortus albus,217161571,2024-05-20,https://www.inaturalist.org/observations/217161571,https://inaturalist-open-data.s3.amazonaws.com/photos/384135210/medium.jpg,white globe lily,Liliaceae,Calochortus
04221_Calochortus albus.jpg,images_all/04221_Calochortus albus.jpg,Calochortus albus,217161651,2024-05-20,https://www.inaturalist.org/observations/217161651,https://inaturalist-open-data.s3.amazonaws.com/photos/384135423/medium.jpg,white globe lily,Liliaceae,Calochortus
04222_Notholithocarpus densiflorus.jpg,images_all/04222_Notholithocarpus densiflorus.jpg,Notholithocarpus densiflorus,217161730,2024-05-20,https://www.inaturalist.org/observations/217161730,https://inaturalist-open-data.s3.amazonaws.com/photos/384135582/medium.jpg,tanoak,Fagaceae,Notholithocarpus
04223_Viola ocellata.jpg,images_all/04223_Viola ocellata.jpg,Viola ocellata,217162186,2024-05-20,https://www.inaturalist.org/observations/217162186,https://inaturalist-open-data.s3.amazonaws.com/photos/384136339/medium.jpg,western heart's ease,Violaceae,Viola
04224_Epipactis helleborine.jpg,images_all/04224_Epipactis helleborine.jpg,Epipactis helleborine,217162478,2024-05-20,https://www.inaturalist.org/observations/217162478,https://inaturalist-open-data.s3.amazonaws.com/photos/384136965/medium.jpg,broad-leaved helleborine,Orchidaceae,Epipactis
04225_Lysimachia arvensis.jpg,images_all/04225_Lysimachia arvensis.jpg,Lysimachia arvensis,217163632,2024-05-20,https://www.inaturalist.org/observations/217163632,https://inaturalist-open-data.s3.amazonaws.com/photos/384139270/medium.jpg,scarlet pimpernel,Primulaceae,Lysimachia
04226_Oxalis smalliana.jpg,images_all/04226_Oxalis smalliana.jpg,Oxalis smalliana,217190280,2024-05-20,https://www.inaturalist.org/observations/217190280,https://inaturalist-open-data.s3.amazonaws.com/photos/384193627/medium.jpeg,redwood sorrel,Oxalidaceae,Oxalis
04227_Toxicodendron diversilobum.jpg,images_all/04227_Toxicodendron diversilobum.jpg,Toxicodendron diversilobum,217198183,2024-05-20,https://www.inaturalist.org/observations/217198183,https://static.inaturalist.org/photos/384465386/medium.jpg,pacific poison oak,Anacardiaceae,Toxicodendron
04228_Lysimachia arvensis.jpg,images_all/04228_Lysimachia arvensis.jpg,Lysimachia arvensis,217381702,2024-05-20,https://www.inaturalist.org/observations/217381702,https://inaturalist-open-data.s3.amazonaws.com/photos/384558380/medium.jpeg,scarlet pimpernel,Primulaceae,Lysimachia
04229_Eschscholzia californica.jpg,images_all/04229_Eschscholzia californica.jpg,Eschscholzia californica,217572397,2024-05-22,https://www.inaturalist.org/observations/217572397,https://inaturalist-open-data.s3.amazonaws.com/photos/384913522/medium.jpeg,california poppy,Papaveraceae,Eschscholzia
